price,volume,closing_time
23.17000000,62.56000000,1757481899999
23.28000000,114.87000000,1757482199999
23.27000000,12.12000000,1757482499999
23.38000000,3.25000000,1757482799999
23.38000000,0.00000000,1757483099999
23.41000000,55.75000000,1757483399999
23.32000000,26.98000000,1757483699999
23.32000000,0.00000000,1757483999999
23.37000000,51.02000000,1757484299999
23.37000000,0.00000000,1757484599999
23.37000000,0.00000000,1757484899999
23.39000000,28.66000000,1757485199999
23.39000000,0.00000000,1757485499999
23.39000000,0.00000000,1757485799999
23.39000000,0.00000000,1757486099999
23.47000000,533.42000000,1757486399999
23.50000000,1.18000000,1757486699999
23.50000000,0.00000000,1757486999999
23.55000000,42.50000000,1757487299999
23.54000000,26.62000000,1757487599999
23.55000000,40.88000000,1757487899999
23.55000000,0.00000000,1757488199999
23.59000000,57.99000000,1757488499999
23.52000000,70.33000000,1757488799999
23.52000000,0.00000000,1757489099999
23.52000000,0.00000000,1757489399999
23.52000000,0.00000000,1757489699999
23.52000000,0.00000000,1757489999999
23.52000000,0.00000000,1757490299999
23.52000000,0.00000000,1757490599999
23.46000000,35.37000000,1757490899999
23.45000000,31.20000000,1757491199999
23.45000000,0.00000000,1757491499999
23.45000000,0.00000000,1757491799999
23.45000000,0.00000000,1757492099999
23.45000000,0.00000000,1757492399999
23.41000000,23.13000000,1757492699999
23.43000000,0.51000000,1757492999999
23.43000000,0.00000000,1757493299999
23.43000000,0.00000000,1757493599999
23.42000000,19.20000000,1757493899999
23.48000000,18.35000000,1757494199999
23.45000000,51.97000000,1757494499999
23.44000000,276.05000000,1757494799999
23.44000000,0.00000000,1757495099999
23.44000000,0.00000000,1757495399999
23.41000000,2.22000000,1757495699999
23.41000000,0.42000000,1757495999999
23.41000000,0.00000000,1757496299999
23.48000000,3.06000000,1757496599999
23.45000000,72.32000000,1757496899999
23.42000000,59.75000000,1757497199999
23.42000000,0.00000000,1757497499999
23.42000000,163.05000000,1757497799999
23.42000000,0.00000000,1757498099999
23.42000000,0.00000000,1757498399999
23.39000000,1.70000000,1757498699999
23.39000000,0.00000000,1757498999999
23.38000000,537.23000000,1757499299999
23.33000000,16.88000000,1757499599999
23.35000000,0.93000000,1757499899999
23.39000000,2.70000000,1757500199999
23.41000000,8.25000000,1757500499999
23.41000000,0.00000000,1757500799999
23.41000000,0.00000000,1757501099999
23.41000000,0.00000000,1757501399999
23.39000000,21.74000000,1757501699999
23.39000000,0.00000000,1757501999999
23.40000000,57.18000000,1757502299999
23.40000000,0.00000000,1757502599999
23.40000000,0.00000000,1757502899999
23.40000000,0.00000000,1757503199999
23.40000000,19.42000000,1757503499999
23.37000000,9.54000000,1757503799999
23.37000000,0.00000000,1757504099999
23.32000000,79.28000000,1757504399999
23.33000000,0.51000000,1757504699999
23.33000000,0.00000000,1757504999999
23.33000000,0.00000000,1757505299999
23.33000000,0.00000000,1757505599999
23.33000000,0.00000000,1757505899999
23.33000000,0.00000000,1757506199999
23.33000000,0.00000000,1757506499999
