price,volume,closing_time
114097.25000000,0.00008000,1757576099999
114171.76000000,0.00947000,1757576399999
114183.00000000,0.13373000,1757576699999
114161.85000000,0.36738000,1757576999999
114113.99000000,0.21784000,1757577299999
114139.41000000,0.19260000,1757577599999
114112.76000000,1.27388000,1757577899999
114190.00000000,0.46702000,1757578199999
114180.00000000,0.70737000,1757578499999
114178.98000000,0.04100000,1757578799999
114137.10000000,0.12482000,1757579099999
114197.12000000,0.26382000,1757579399999
114252.00000000,0.06841000,1757579699999
114191.10000000,0.07653000,1757579999999
114168.71000000,0.46707000,1757580299999
114086.01000000,0.69490000,1757580599999
114082.02000000,0.01752000,1757580899999
114099.99000000,0.00071000,1757581199999
114104.01000000,0.06646000,1757581499999
114040.56000000,0.12116000,1757581799999
113997.98000000,1.06027000,1757582099999
114005.60000000,0.42017000,1757582399999
114024.00000000,0.61603000,1757582699999
114017.08000000,0.36742000,1757582999999
113972.19000000,0.57006000,1757583299999
113954.02000000,0.03985000,1757583599999
113888.65000000,0.16593000,1757583899999
113923.01000000,0.81723000,1757584199999
113928.64000000,0.20916000,1757584499999
113939.99000000,0.05808000,1757584799999
114024.59000000,0.40081000,1757585099999
114000.00000000,0.23973000,1757585399999
114006.34000000,0.07630000,1757585699999
114061.99000000,0.13846000,1757585999999
114024.01000000,0.02655000,1757586299999
114023.22000000,0.09737000,1757586599999
114069.13000000,0.00134000,1757586899999
114048.00000000,0.16657000,1757587199999
114110.01000000,0.00021000,1757587499999
114102.93000000,0.02845000,1757587799999
114088.01000000,0.36250000,1757588099999
114121.88000000,0.04456000,1757588399999
114075.94000000,0.27490000,1757588699999
114067.00000000,0.13448000,1757588999999
114144.46000000,1.03155000,1757589299999
114045.42000000,0.69740000,1757589599999
114027.01000000,0.00025000,1757589899999
113999.99000000,0.00794000,1757590199999
114058.30000000,0.05974000,1757590499999
114058.30000000,0.00000000,1757590799999
114014.29000000,0.13637000,1757591099999
114003.08000000,0.45779000,1757591399999
114004.31000000,0.02394000,1757591699999
114059.94000000,0.06103000,1757591999999
114161.93000000,0.38470000,1757592299999
114282.75000000,0.59403000,1757592599999
114286.72000000,2.29515000,1757592899999
114210.00000000,0.75455000,1757593199999
114258.98000000,0.21598000,1757593499999
114411.99000000,0.15719000,1757593799999
113796.17000000,5.65093000,1757594099999
113966.99000000,0.73525000,1757594399999
113904.47000000,0.68429000,1757594699999
114179.99000000,3.37090000,1757594999999
114094.00000000,0.44868000,1757595299999
113988.00000000,0.32411000,1757595599999
113824.99000000,0.54848000,1757595899999
113815.70000000,0.42575000,1757596199999
113533.99000000,0.66385000,1757596499999
113567.77000000,1.03753000,1757596799999
113813.05000000,0.44243000,1757597099999
113753.99000000,0.22959000,1757597399999
113886.77000000,1.22491000,1757597699999
114132.05000000,0.67326000,1757597999999
113952.46000000,1.04071000,1757598299999
114058.00000000,1.05427000,1757598599999
114196.85000000,0.29937000,1757598899999
114729.59000000,1.55283000,1757599199999
114451.96000000,0.95065000,1757599499999
114283.01000000,0.42115000,1757599799999
114224.76000000,0.46632000,1757600099999
114095.37000000,0.96811000,1757600399999
114115.99000000,0.61278000,1757600699999
114202.34000000,0.70102000,1757600999999
114499.99000000,0.80441000,1757601299999
114511.47000000,0.71295000,1757601599999
114585.00000000,0.54055000,1757601899999
114540.02000000,0.98573000,1757602199999
114430.01000000,0.40261000,1757602499999
114528.00000000,0.56868000,1757602799999
114526.44000000,1.13400000,1757603099999
114526.28000000,0.74254000,1757603399999
114577.33000000,0.22717000,1757603699999
114695.74000000,0.31662000,1757603999999
114533.02000000,0.30081000,1757604299999
114451.71000000,0.27616000,1757604599999
114540.14000000,0.16996000,1757604899999
114401.00000000,0.54898000,1757605199999
114338.01000000,0.10668000,1757605499999
114177.42000000,1.64391000,1757605799999
114156.00000000,0.33883000,1757606099999
114195.32000000,0.22405000,1757606399999
114409.08000000,0.11320000,1757606699999
114286.72000000,0.37794000,1757606999999
114330.04000000,0.17003000,1757607299999
114437.00000000,0.28319000,1757607599999
114405.86000000,0.12516000,1757607899999
114404.81000000,0.23425000,1757608199999
114432.00000000,0.28574000,1757608499999
114549.99000000,0.23438000,1757608799999
114613.46000000,0.02928000,1757609099999
114595.72000000,1.38160000,1757609399999
114445.46000000,0.14118000,1757609699999
114522.01000000,0.17533000,1757609999999
114478.34000000,0.53186000,1757610299999
114418.99000000,0.36802000,1757610599999
114491.74000000,0.21023000,1757610899999
114368.91000000,0.76765000,1757611199999
114554.24000000,0.37040000,1757611499999
114605.00000000,0.10107000,1757611799999
114526.18000000,0.18316000,1757612099999
114613.83000000,0.00037000,1757612399999
114627.85000000,0.26327000,1757612699999
114544.21000000,0.33999000,1757612999999
114579.68000000,0.17856000,1757613299999
114634.47000000,0.03488000,1757613599999
114625.98000000,0.00175000,1757613899999
114543.43000000,1.06843000,1757614199999
114396.88000000,0.30689000,1757614499999
114200.58000000,1.55757000,1757614799999
114221.84000000,0.04527000,1757615099999
114258.01000000,0.03682000,1757615399999
114181.25000000,0.05362000,1757615699999
114205.40000000,0.10644000,1757615999999
114302.08000000,0.09614000,1757616299999
114279.80000000,0.01209000,1757616599999
114294.01000000,0.07403000,1757616899999
114305.99000000,0.07531000,1757617199999
114388.81000000,0.37859000,1757617499999
114335.93000000,0.41886000,1757617799999
114294.98000000,0.27261000,1757618099999
114275.43000000,0.40596000,1757618399999
114245.27000000,0.17812000,1757618699999
114279.99000000,0.23661000,1757618999999
114427.01000000,0.52403000,1757619299999
114488.98000000,0.00870000,1757619599999
114451.40000000,0.03742000,1757619899999
114435.76000000,0.57740000,1757620199999
114436.09000000,0.03505000,1757620499999
114514.26000000,0.11408000,1757620799999
114409.57000000,0.28677000,1757621099999
114487.99000000,0.06885000,1757621399999
114367.23000000,0.01931000,1757621699999
114410.45000000,0.08367000,1757621999999
114381.42000000,0.06168000,1757622299999
114296.86000000,0.09532000,1757622599999
114324.00000000,0.03912000,1757622899999
114363.02000000,0.02128000,1757623199999
114358.99000000,0.00119000,1757623499999
114330.85000000,0.03979000,1757623799999
114438.01000000,0.06322000,1757624099999
114438.01000000,0.02346000,1757624399999
114491.94000000,0.12067000,1757624699999
114507.46000000,0.00783000,1757624999999
114476.53000000,0.19715000,1757625299999
114476.01000000,0.19221000,1757625599999
114456.27000000,0.06988000,1757625899999
114464.00000000,0.05356000,1757626199999
114464.00000000,0.00000000,1757626499999
114556.26000000,0.03738000,1757626799999
114570.01000000,0.00090000,1757627099999
114516.00000000,0.01745000,1757627399999
114516.00000000,0.00000000,1757627699999
114562.57000000,0.00341000,1757627999999
114521.98000000,0.36202000,1757628299999
114540.00000000,0.25615000,1757628599999
114590.00000000,0.41324000,1757628899999
114697.00000000,0.22620000,1757629199999
115068.29000000,1.78358000,1757629499999
115076.45000000,0.34478000,1757629799999
115145.00000000,0.95364000,1757630099999
115191.47000000,0.16468000,1757630399999
115152.01000000,0.20473000,1757630699999
115263.18000000,0.35809000,1757630999999
115263.18000000,0.00000000,1757631299999
115238.01000000,0.02089000,1757631599999
115258.43000000,0.19553000,1757631899999
115295.69000000,0.11310000,1757632199999
115436.79000000,0.26190000,1757632499999
115413.28000000,0.08575000,1757632799999
115374.64000000,0.16192000,1757633099999
115374.64000000,0.00000000,1757633399999
115367.01000000,0.14728000,1757633699999
115404.45000000,0.01227000,1757633999999
115441.45000000,0.24035000,1757634299999
115497.92000000,0.62007000,1757634599999
115534.66000000,0.59288000,1757634899999
115534.66000000,0.00000000,1757635199999
115636.47000000,1.64527000,1757635499999
115737.17000000,0.16592000,1757635799999
115583.87000000,0.32534000,1757636099999
115524.73000000,0.65344000,1757636399999
115836.01000000,0.68405000,1757636699999
115938.73000000,0.12306000,1757636999999
115930.00000000,0.22975000,1757637299999
116019.00000000,0.26791000,1757637599999
116056.00000000,0.15441000,1757637899999
116323.98000000,2.82701000,1757638199999
116026.01000000,0.91676000,1757638499999
115899.91000000,1.29074000,1757638799999
116062.46000000,0.69762000,1757639099999
115870.01000000,0.36064000,1757639399999
115802.04000000,0.39163000,1757639699999
115902.81000000,0.37677000,1757639999999
115846.26000000,0.88619000,1757640299999
115814.40000000,0.41496000,1757640599999
115627.17000000,0.60453000,1757640899999
115705.25000000,0.42612000,1757641199999
115669.00000000,0.03389000,1757641499999
115566.00000000,0.36407000,1757641799999
115573.20000000,0.11348000,1757642099999
115476.07000000,0.18799000,1757642399999
115536.01000000,0.37899000,1757642699999
115637.04000000,0.23068000,1757642999999
115570.00000000,0.10648000,1757643299999
115549.35000000,0.25793000,1757643599999
115665.26000000,0.38615000,1757643899999
115612.99000000,0.07158000,1757644199999
115609.99000000,0.11929000,1757644499999
115664.01000000,0.17614000,1757644799999
115598.71000000,0.24150000,1757645099999
115473.93000000,0.22152000,1757645399999
115367.00000000,0.33347000,1757645699999
115318.01000000,0.00018000,1757645999999
115361.55000000,0.09951000,1757646299999
115364.01000000,0.22741000,1757646599999
115297.99000000,0.81689000,1757646899999
115291.40000000,0.24754000,1757647199999
115269.00000000,0.11927000,1757647499999
115269.29000000,0.11621000,1757647799999
115238.36000000,0.10973000,1757648099999
115123.28000000,0.42483000,1757648399999
115313.00000000,0.32901000,1757648699999
115336.01000000,0.04320000,1757648999999
115254.59000000,0.09104000,1757649299999
115263.89000000,1.56474000,1757649599999
115173.48000000,0.16632000,1757649899999
115147.02000000,0.11775000,1757650199999
115312.90000000,0.23005000,1757650499999
115395.98000000,0.17648000,1757650799999
115330.28000000,0.07135000,1757651099999
115362.29000000,0.44592000,1757651399999
115501.41000000,0.29979000,1757651699999
115406.62000000,1.18968000,1757651999999
115485.20000000,1.28483000,1757652299999
115420.00000000,0.11941000,1757652599999
115453.01000000,1.47668000,1757652899999
115484.18000000,1.53045000,1757653199999
115473.00000000,3.73787000,1757653499999
115471.00000000,2.85020000,1757653799999
115468.00000000,0.04111000,1757654099999
115613.15000000,0.32398000,1757654399999
115593.77000000,0.03541000,1757654699999
115571.99000000,0.10098000,1757654999999
115599.00000000,0.29367000,1757655299999
115422.35000000,0.40057000,1757655599999
115575.52000000,0.23143000,1757655899999
115691.36000000,0.53297000,1757656199999
115664.68000000,0.14180000,1757656499999
115678.20000000,0.17839000,1757656799999
115622.42000000,0.29527000,1757657099999
115495.24000000,0.15894000,1757657399999
115472.99000000,0.14498000,1757657699999
115467.98000000,0.08316000,1757657999999
115498.29000000,0.00810000,1757658299999
115400.00000000,0.03638000,1757658599999
115404.49000000,0.01733000,1757658899999
115329.02000000,0.15036000,1757659199999
115358.03000000,0.22778000,1757659499999
115350.02000000,0.03096000,1757659799999
115355.99000000,0.02567000,1757660099999
115392.61000000,0.01310000,1757660399999
115381.99000000,0.29937000,1757660699999
115402.00000000,0.18426000,1757660999999
115370.66000000,0.14019000,1757661299999
115347.90000000,0.34055000,1757661599999
115330.99000000,0.00084000,1757661899999
115258.59000000,0.51455000,1757662199999
115281.89000000,0.04057000,1757662499999
115261.54000000,0.10096000,1757662799999
115256.99000000,0.01736000,1757663099999
115225.06000000,0.03255000,1757663399999
115242.99000000,0.08690000,1757663699999
115139.07000000,0.20391000,1757663999999
115100.00000000,0.37634000,1757664299999
115091.99000000,0.01737000,1757664599999
115119.71000000,0.49677000,1757664899999
115077.99000000,0.20482000,1757665199999
115259.64000000,0.74436000,1757665499999
115231.65000000,0.33973000,1757665799999
115128.42000000,0.52063000,1757666099999
115170.15000000,0.36747000,1757666399999
115160.00000000,1.12172000,1757666699999
115097.66000000,0.00519000,1757666999999
115109.00000000,0.84247000,1757667299999
115099.99000000,3.02358000,1757667599999
115095.01000000,0.12527000,1757667899999
115178.13000000,0.29705000,1757668199999
115131.59000000,0.03514000,1757668499999
115091.01000000,0.63700000,1757668799999
114981.64000000,0.34014000,1757669099999
114987.02000000,0.12465000,1757669399999
114975.01000000,0.22163000,1757669699999
114936.40000000,1.04771000,1757669999999
114965.65000000,0.33088000,1757670299999
115040.62000000,0.27011000,1757670599999
115004.69000000,0.27031000,1757670899999
115093.15000000,0.03479000,1757671199999
115019.01000000,0.03427000,1757671499999
115080.46000000,0.07188000,1757671799999
115019.02000000,0.07648000,1757672099999
115069.77000000,0.32270000,1757672399999
115001.02000000,0.26768000,1757672699999
115045.02000000,0.01199000,1757672999999
115100.96000000,0.89140000,1757673299999
115049.99000000,0.29977000,1757673599999
115024.70000000,0.13062000,1757673899999
115012.02000000,0.05377000,1757674199999
115026.93000000,0.29788000,1757674499999
115042.20000000,0.03554000,1757674799999
115042.20000000,0.00000000,1757675099999
115009.80000000,0.01426000,1757675399999
114979.70000000,0.13919000,1757675699999
114996.00000000,0.08777000,1757675999999
115110.99000000,0.04121000,1757676299999
115169.99000000,0.28063000,1757676599999
115154.38000000,0.15609000,1757676899999
115057.01000000,0.21429000,1757677199999
115057.01000000,0.00000000,1757677499999
115000.00000000,0.46920000,1757677799999
114998.00000000,0.03937000,1757678099999
114958.28000000,0.36586000,1757678399999
114936.00000000,0.00507000,1757678699999
114856.90000000,0.47999000,1757678999999
114904.66000000,0.31569000,1757679299999
114956.01000000,0.05351000,1757679599999
114914.23000000,0.02542000,1757679899999
115206.64000000,1.02497000,1757680199999
115018.21000000,0.55854000,1757680499999
114971.99000000,0.29847000,1757680799999
115041.99000000,0.25348000,1757681099999
115042.01000000,0.22391000,1757681399999
115216.00000000,0.73719000,1757681699999
115132.01000000,0.27915000,1757681999999
115085.06000000,0.12906000,1757682299999
115045.92000000,0.42807000,1757682599999
115028.52000000,0.02111000,1757682899999
114973.44000000,0.04347000,1757683199999
114973.44000000,0.00000000,1757683499999
114979.63000000,0.16086000,1757683799999
115147.18000000,1.63289000,1757684099999
114866.25000000,0.34303000,1757684399999
114999.00000000,0.77549000,1757684699999
115159.99000000,0.43855000,1757684999999
115138.52000000,0.91739000,1757685299999
115232.98000000,0.50527000,1757685599999
115430.70000000,1.43408000,1757685899999
115515.27000000,0.72685000,1757686199999
115170.00000000,1.08106000,1757686499999
115372.29000000,0.58901000,1757686799999
115348.63000000,0.43806000,1757687099999
115233.72000000,0.24219000,1757687399999
115238.02000000,0.49605000,1757687699999
114988.36000000,0.29932000,1757687999999
114939.76000000,0.15739000,1757688299999
115077.00000000,0.20046000,1757688599999
115140.99000000,0.34222000,1757688899999
115297.99000000,0.22159000,1757689199999
115192.92000000,0.55639000,1757689499999
115102.57000000,0.20849000,1757689799999
115028.35000000,0.13566000,1757690099999
115215.99000000,0.66165000,1757690399999
115121.78000000,0.23466000,1757690699999
115086.00000000,0.17305000,1757690999999
115175.91000000,0.12384000,1757691299999
115199.99000000,0.19200000,1757691599999
115161.35000000,0.16946000,1757691899999
115239.93000000,0.08798000,1757692199999
115129.01000000,0.48487000,1757692499999
115209.78000000,0.04856000,1757692799999
115235.25000000,0.65344000,1757693099999
115178.09000000,0.11494000,1757693399999
115159.99000000,0.48543000,1757693699999
115291.81000000,0.90221000,1757693999999
115397.91000000,0.10637000,1757694299999
115426.99000000,0.46715000,1757694599999
115516.05000000,0.76118000,1757694899999
115434.40000000,0.16001000,1757695199999
115325.01000000,0.08478000,1757695499999
115472.01000000,0.74327000,1757695799999
115509.36000000,0.02287000,1757696099999
115542.00000000,0.15657000,1757696399999
115485.04000000,0.71890000,1757696699999
115610.00000000,0.33363000,1757696999999
115636.74000000,0.28999000,1757697299999
115749.01000000,0.90461000,1757697599999
115976.44000000,1.02724000,1757697899999
115967.00000000,0.21127000,1757698199999
115941.73000000,0.37074000,1757698499999
115860.11000000,0.83869000,1757698799999
115978.89000000,0.59017000,1757699099999
115975.00000000,0.02452000,1757699399999
115890.74000000,0.32513000,1757699699999
115885.00000000,0.18245000,1757699999999
115944.40000000,0.27915000,1757700299999
116074.92000000,0.41815000,1757700599999
116114.20000000,0.35417000,1757700899999
116182.99000000,0.11552000,1757701199999
116198.31000000,0.01223000,1757701499999
116252.01000000,0.18653000,1757701799999
116523.45000000,0.46535000,1757702099999
