price,volume,closing_time
228.34000000,112.36800000,1757630099999
228.03000000,527.47200000,1757630399999
228.01000000,372.18300000,1757630699999
228.30000000,166.39400000,1757630999999
228.49000000,271.28500000,1757631299999
228.28000000,371.35900000,1757631599999
228.39000000,81.79000000,1757631899999
228.50000000,364.70900000,1757632199999
228.77000000,220.19700000,1757632499999
228.72000000,357.18000000,1757632799999
228.59000000,292.71700000,1757633099999
228.43000000,310.34300000,1757633399999
228.89000000,194.37600000,1757633699999
228.79000000,28.41500000,1757633999999
228.96000000,133.75600000,1757634299999
228.68000000,108.41500000,1757634599999
228.87000000,329.58300000,1757634899999
228.84000000,178.49300000,1757635199999
228.71000000,381.69200000,1757635499999
228.45000000,293.50100000,1757635799999
228.42000000,250.43900000,1757636099999
228.40000000,383.91300000,1757636399999
229.39000000,213.30600000,1757636699999
229.45000000,333.20700000,1757636999999
229.69000000,126.11800000,1757637299999
229.87000000,197.37000000,1757637599999
233.38000000,670.00300000,1757637899999
233.04000000,2872.73400000,1757638199999
234.48000000,1720.50100000,1757638499999
233.18000000,1301.29100000,1757638799999
233.80000000,764.51300000,1757639099999
233.31000000,380.46600000,1757639399999
233.41000000,558.34500000,1757639699999
233.50000000,168.92000000,1757639999999
232.72000000,320.26800000,1757640299999
232.93000000,330.87400000,1757640599999
232.20000000,304.16500000,1757640899999
232.28000000,301.21200000,1757641199999
232.52000000,241.29400000,1757641499999
232.09000000,275.29900000,1757641799999
232.06000000,86.48800000,1757642099999
232.40000000,258.60800000,1757642399999
233.06000000,683.04300000,1757642699999
233.06000000,594.84800000,1757642999999
233.24000000,135.33600000,1757643299999
233.18000000,352.83800000,1757643599999
233.62000000,372.02500000,1757643899999
233.06000000,147.97200000,1757644199999
232.84000000,169.87300000,1757644499999
233.41000000,93.94200000,1757644799999
233.29000000,177.85600000,1757645099999
232.84000000,115.92500000,1757645399999
232.97000000,262.98600000,1757645699999
232.90000000,573.96300000,1757645999999
232.52000000,672.80500000,1757646299999
232.97000000,184.08900000,1757646599999
232.91000000,200.37700000,1757646899999
233.75000000,449.03400000,1757647199999
233.72000000,67.86600000,1757647499999
233.64000000,75.03100000,1757647799999
233.66000000,276.62000000,1757648099999
234.03000000,174.97700000,1757648399999
234.35000000,336.04600000,1757648699999
234.66000000,341.13200000,1757648999999
234.61000000,140.25700000,1757649299999
235.30000000,849.72000000,1757649599999
234.95000000,173.88800000,1757649899999
234.73000000,241.51700000,1757650199999
234.89000000,513.34800000,1757650499999
235.26000000,180.20100000,1757650799999
235.32000000,144.67900000,1757651099999
236.34000000,840.37400000,1757651399999
237.32000000,1559.31100000,1757651699999
237.13000000,180.49000000,1757651999999
236.90000000,549.39200000,1757652299999
237.19000000,291.62700000,1757652599999
237.22000000,140.15700000,1757652899999
237.81000000,619.38500000,1757653199999
237.79000000,198.79400000,1757653499999
238.54000000,96.41100000,1757653799999
238.35000000,392.85400000,1757654099999
238.95000000,52.62300000,1757654399999
239.54000000,106.05700000,1757654699999
238.71000000,1070.17400000,1757654999999
238.79000000,326.46500000,1757655299999
238.37000000,936.16100000,1757655599999
239.19000000,282.70100000,1757655899999
239.43000000,114.69900000,1757656199999
239.18000000,182.74900000,1757656499999
238.96000000,158.46700000,1757656799999
238.13000000,264.99500000,1757657099999
238.02000000,1078.17200000,1757657399999
238.01000000,317.65700000,1757657699999
238.16000000,79.07900000,1757657999999
238.20000000,172.50100000,1757658299999
237.57000000,98.88700000,1757658599999
237.75000000,273.19800000,1757658899999
237.72000000,86.13000000,1757659199999
238.16000000,274.86000000,1757659499999
237.83000000,45.43800000,1757659799999
238.13000000,111.22900000,1757660099999
238.30000000,86.94600000,1757660399999
238.79000000,261.04300000,1757660699999
238.40000000,229.73600000,1757660999999
238.48000000,114.18800000,1757661299999
238.59000000,419.23500000,1757661599999
237.94000000,327.52100000,1757661899999
237.91000000,45.26500000,1757662199999
237.70000000,76.82400000,1757662499999
237.96000000,26.46800000,1757662799999
237.80000000,14.30000000,1757663099999
237.75000000,1.52000000,1757663399999
237.55000000,211.83700000,1757663699999
237.53000000,152.70500000,1757663999999
237.46000000,302.53900000,1757664299999
237.26000000,80.39200000,1757664599999
237.45000000,40.45000000,1757664899999
237.21000000,264.09500000,1757665199999
237.95000000,120.91200000,1757665499999
238.10000000,140.54000000,1757665799999
238.01000000,185.91700000,1757666099999
237.97000000,204.23100000,1757666399999
237.82000000,242.51200000,1757666699999
237.77000000,114.09600000,1757666999999
237.86000000,158.70700000,1757667299999
237.85000000,920.72400000,1757667599999
237.88000000,1126.88600000,1757667899999
238.31000000,148.62900000,1757668199999
238.40000000,231.58900000,1757668499999
238.09000000,756.15900000,1757668799999
238.19000000,234.10700000,1757669099999
238.08000000,118.34600000,1757669399999
237.93000000,47.80900000,1757669699999
237.94000000,295.13500000,1757669999999
238.20000000,177.51300000,1757670299999
238.23000000,157.04900000,1757670599999
238.36000000,194.42500000,1757670899999
238.65000000,333.51700000,1757671199999
238.04000000,177.05800000,1757671499999
238.54000000,120.51500000,1757671799999
238.03000000,44.71700000,1757672099999
238.31000000,144.42500000,1757672399999
237.94000000,345.85800000,1757672699999
238.34000000,9.27600000,1757672999999
238.46000000,12.15100000,1757673299999
238.58000000,330.77600000,1757673599999
238.66000000,84.80000000,1757673899999
238.66000000,22.85000000,1757674199999
239.08000000,49.50500000,1757674499999
239.28000000,82.43700000,1757674799999
238.99000000,51.17600000,1757675099999
239.11000000,89.02200000,1757675399999
239.37000000,150.04400000,1757675699999
239.46000000,109.07800000,1757675999999
239.36000000,147.60900000,1757676299999
239.44000000,31.71800000,1757676599999
239.08000000,120.54700000,1757676899999
239.19000000,101.68900000,1757677199999
239.14000000,113.01200000,1757677499999
239.15000000,117.82700000,1757677799999
239.13000000,47.15100000,1757678099999
239.36000000,53.17900000,1757678399999
238.44000000,28.55000000,1757678699999
238.15000000,220.61700000,1757678999999
237.84000000,105.24400000,1757679299999
238.47000000,214.68800000,1757679599999
238.15000000,207.11500000,1757679899999
238.28000000,323.52700000,1757680199999
238.22000000,245.83600000,1757680499999
238.70000000,228.34300000,1757680799999
238.88000000,69.53700000,1757681099999
239.46000000,201.49200000,1757681399999
239.94000000,264.95100000,1757681699999
239.43000000,117.61100000,1757681999999
239.71000000,490.06400000,1757682299999
239.96000000,271.41400000,1757682599999
240.07000000,51.93300000,1757682899999
239.84000000,157.53200000,1757683199999
239.58000000,104.72900000,1757683499999
239.88000000,38.28900000,1757683799999
239.86000000,564.95100000,1757684099999
238.25000000,455.52400000,1757684399999
238.63000000,619.67700000,1757684699999
239.00000000,472.44800000,1757684999999
239.21000000,638.93500000,1757685299999
239.73000000,135.04400000,1757685599999
240.05000000,551.67800000,1757685899999
241.53000000,1044.62500000,1757686199999
240.24000000,1304.19500000,1757686499999
241.32000000,700.03500000,1757686799999
241.70000000,232.80300000,1757687099999
241.40000000,417.24000000,1757687399999
240.65000000,210.64300000,1757687699999
239.99000000,275.61500000,1757687999999
239.54000000,114.31900000,1757688299999
240.13000000,177.09100000,1757688599999
240.54000000,249.94800000,1757688899999
240.47000000,211.96600000,1757689199999
239.98000000,353.60000000,1757689499999
239.16000000,798.32900000,1757689799999
238.77000000,273.41400000,1757690099999
239.27000000,252.04500000,1757690399999
239.39000000,214.74500000,1757690699999
239.02000000,57.83700000,1757690999999
239.47000000,177.50300000,1757691299999
238.94000000,81.56100000,1757691599999
239.18000000,55.04000000,1757691899999
239.41000000,45.44300000,1757692199999
239.67000000,127.14900000,1757692499999
239.61000000,89.97800000,1757692799999
238.85000000,422.34000000,1757693099999
238.65000000,89.90200000,1757693399999
238.89000000,175.37400000,1757693699999
239.05000000,521.80400000,1757693999999
238.88000000,244.33200000,1757694299999
239.00000000,214.60700000,1757694599999
239.10000000,358.34900000,1757694899999
238.69000000,239.44100000,1757695199999
238.76000000,58.94800000,1757695499999
238.37000000,169.43600000,1757695799999
238.87000000,112.14700000,1757696099999
238.87000000,170.62700000,1757696399999
